time,load_shortfall_3h
2018-02-28 21:00:00,6438.953963643167
2018-03-01 00:00:00,8142.368283693323
2018-03-01 03:00:00,9257.83322068911
2018-03-01 06:00:00,8646.299663109408
2018-03-01 09:00:00,9166.88397022956
2018-03-01 12:00:00,10101.09143246829
2018-03-01 15:00:00,9829.217870273527
2018-03-01 18:00:00,8342.36168469314
2018-03-01 21:00:00,5475.046705204163
2018-03-02 00:00:00,6003.692910703513
2018-03-02 03:00:00,6074.789763719843
2018-03-02 06:00:00,7148.637557523734
2018-03-02 09:00:00,8856.021508229855
2018-03-02 12:00:00,9699.390291324904
2018-03-02 15:00:00,9406.94195257706
2018-03-02 18:00:00,9245.686234667835
2018-03-02 21:00:00,8326.601564020406
2018-03-03 00:00:00,7094.012383452711
2018-03-03 03:00:00,7011.524908123011
2018-03-03 06:00:00,7192.959456904306
2018-03-03 09:00:00,7139.6311763556805
2018-03-03 12:00:00,6874.118500702074
2018-03-03 15:00:00,8097.7972018691235
2018-03-03 18:00:00,10925.644508781039
2018-03-03 21:00:00,10105.168105492867
2018-03-04 00:00:00,8979.239013584262
2018-03-04 03:00:00,8556.552834836744
2018-03-04 06:00:00,8713.379514052194
2018-03-04 09:00:00,10193.602583653714
2018-03-04 12:00:00,10428.957927003867
2018-03-04 15:00:00,9343.021364554872
2018-03-04 18:00:00,9307.38689420705
2018-03-04 21:00:00,10005.61976462117
2018-03-05 00:00:00,9583.630323269714
2018-03-05 03:00:00,9420.558894199854
2018-03-05 06:00:00,8882.250205602983
2018-03-05 09:00:00,8642.804664942132
2018-03-05 12:00:00,9205.157474694643
2018-03-05 15:00:00,7619.829390417568
2018-03-05 18:00:00,8074.3356841512195
2018-03-05 21:00:00,9265.50860298209
2018-03-06 00:00:00,10122.906156978952
2018-03-06 03:00:00,8238.764242239407
2018-03-06 06:00:00,8554.022533203355
2018-03-06 09:00:00,8241.212121599425
2018-03-06 12:00:00,7641.711632783505
2018-03-06 15:00:00,7881.278895214336
2018-03-06 18:00:00,7195.9832713922115
2018-03-06 21:00:00,8350.558571843369
2018-03-07 00:00:00,7707.40591504899
2018-03-07 03:00:00,7709.768984744793
2018-03-07 06:00:00,8498.168849737236
2018-03-07 09:00:00,8811.46681029829
2018-03-07 12:00:00,9344.647806203226
2018-03-07 15:00:00,10166.36754243095
2018-03-07 18:00:00,9197.445108482609
2018-03-07 21:00:00,10095.870200551473
2018-03-08 00:00:00,9188.67738419468
2018-03-08 03:00:00,10731.201512384685
2018-03-08 06:00:00,10067.715012629575
2018-03-08 09:00:00,10098.334178145251
2018-03-08 12:00:00,10495.867621198651
2018-03-08 15:00:00,10429.78002426466
2018-03-08 18:00:00,10758.621168595766
2018-03-08 21:00:00,11850.591099152049
2018-03-09 00:00:00,10481.052557756626
2018-03-09 03:00:00,10166.10856499062
2018-03-09 06:00:00,10076.60618726465
2018-03-09 09:00:00,11190.247371480162
2018-03-09 12:00:00,10910.796295561937
2018-03-09 15:00:00,9828.430031896512
2018-03-09 18:00:00,10024.46916266803
2018-03-09 21:00:00,7938.345784706044
2018-03-10 00:00:00,9054.250575197286
2018-03-10 03:00:00,9015.893583605271
2018-03-10 06:00:00,8870.24236672495
2018-03-10 09:00:00,10140.678627736861
2018-03-10 12:00:00,9866.315340397698
2018-03-10 15:00:00,10127.13282372901
2018-03-10 18:00:00,10458.061178851378
2018-03-10 21:00:00,8682.577799434255
2018-03-11 00:00:00,9938.26634917285
2018-03-11 03:00:00,9621.99402268587
2018-03-11 06:00:00,8537.08367228436
2018-03-11 09:00:00,8293.01498004744
2018-03-11 12:00:00,6418.437387331866
2018-03-11 15:00:00,6549.617567123095
2018-03-11 18:00:00,7139.252592833403
2018-03-11 21:00:00,8362.674115620237
2018-03-12 00:00:00,7596.58601396948
2018-03-12 03:00:00,8031.277056587955
2018-03-12 06:00:00,8850.427566610033
2018-03-12 09:00:00,7449.616307520993
2018-03-12 12:00:00,7393.433316109738
2018-03-12 15:00:00,7370.668676397003
2018-03-12 18:00:00,8018.887102271096
2018-03-12 21:00:00,7864.409661496436
2018-03-13 00:00:00,9379.899392488524
2018-03-13 03:00:00,9737.481314781187
2018-03-13 06:00:00,9263.164397753435
2018-03-13 09:00:00,10397.915137260272
2018-03-13 12:00:00,10226.459360538454
2018-03-13 15:00:00,8705.832737072566
2018-03-13 18:00:00,9695.760199883292
2018-03-13 21:00:00,10378.199820120099
2018-03-14 00:00:00,9961.308305143826
2018-03-14 03:00:00,9893.271821034177
2018-03-14 06:00:00,9296.118283002208
2018-03-14 09:00:00,9933.367553644839
2018-03-14 12:00:00,9412.384505859573
2018-03-14 15:00:00,8362.034648278937
2018-03-14 18:00:00,8825.751842552205
2018-03-14 21:00:00,9376.50616960935
2018-03-15 00:00:00,9093.444334258827
2018-03-15 03:00:00,8041.202372706187
2018-03-15 06:00:00,8023.139916778851
2018-03-15 09:00:00,7339.88196944893
2018-03-15 12:00:00,7549.754636276399
2018-03-15 15:00:00,7696.549487043696
2018-03-15 18:00:00,6375.571227672776
2018-03-15 21:00:00,7304.505031041944
2018-03-16 00:00:00,8966.65337632363
2018-03-16 03:00:00,9267.188315785424
2018-03-16 06:00:00,9602.763733639393
2018-03-16 09:00:00,8754.668406479916
2018-03-16 12:00:00,9817.613290780526
2018-03-16 15:00:00,9670.634485412584
2018-03-16 18:00:00,8180.22826226565
2018-03-16 21:00:00,9266.946240167445
2018-03-17 00:00:00,9575.031627818038
2018-03-17 03:00:00,8788.506739250832
2018-03-17 06:00:00,9292.551628123325
2018-03-17 09:00:00,9376.145666378412
2018-03-17 12:00:00,8379.648467328057
2018-03-17 15:00:00,7245.543616381578
2018-03-17 18:00:00,6289.329221111507
2018-03-17 21:00:00,6404.870178170069
2018-03-18 00:00:00,7133.823944881042
2018-03-18 03:00:00,6944.696355558997
2018-03-18 06:00:00,6289.551330589944
2018-03-18 09:00:00,6687.483163876617
2018-03-18 12:00:00,7063.106818672073
2018-03-18 15:00:00,7806.651049872757
2018-03-18 18:00:00,9099.290999373214
2018-03-18 21:00:00,8309.887352962029
2018-03-19 00:00:00,9120.136030522663
2018-03-19 03:00:00,8599.181549442452
2018-03-19 06:00:00,8495.552119528076
2018-03-19 09:00:00,7867.62877789493
2018-03-19 12:00:00,6847.595655488323
2018-03-19 15:00:00,7057.990557916544
2018-03-19 18:00:00,5220.196762531682
2018-03-19 21:00:00,6159.520572153108
2018-03-20 00:00:00,6366.132454785674
2018-03-20 03:00:00,7200.12027787905
2018-03-20 06:00:00,6572.02295389307
2018-03-20 09:00:00,8161.135817835511
2018-03-20 12:00:00,8601.872356696746
2018-03-20 15:00:00,8824.202323600604
2018-03-20 18:00:00,10187.872230586518
2018-03-20 21:00:00,8725.629686586335
2018-03-21 00:00:00,8473.326443073533
2018-03-21 03:00:00,8433.434097407104
2018-03-21 06:00:00,10431.880785110032
2018-03-21 09:00:00,11204.64426613796
2018-03-21 12:00:00,10549.142091168967
2018-03-21 15:00:00,9045.57454514795
2018-03-21 18:00:00,9424.067723855325
2018-03-21 21:00:00,8744.426069426529
2018-03-22 00:00:00,9219.9091649179
2018-03-22 03:00:00,9550.699456116854
2018-03-22 06:00:00,10358.178649006015
2018-03-22 09:00:00,11949.367212049141
2018-03-22 12:00:00,11697.27084785215
2018-03-22 15:00:00,10481.049746223387
2018-03-22 18:00:00,9850.72163096972
2018-03-22 21:00:00,10467.139918096122
2018-03-23 00:00:00,11049.426346710823
2018-03-23 03:00:00,10509.069295227906
2018-03-23 06:00:00,9597.908607694055
2018-03-23 09:00:00,8603.28491140097
2018-03-23 12:00:00,8525.614332807862
2018-03-23 15:00:00,8682.960735412984
2018-03-23 18:00:00,8442.440163313475
2018-03-23 21:00:00,6859.8112213915365
2018-03-24 00:00:00,5120.30399599183
2018-03-24 03:00:00,7304.332857110849
2018-03-24 06:00:00,6670.917452766742
2018-03-24 09:00:00,4782.551223353033
2018-03-24 12:00:00,3418.47292045578
2018-03-24 15:00:00,3687.7961578236373
2018-03-24 18:00:00,4182.417416850074
2018-03-24 21:00:00,5644.1386774341945
2018-03-25 00:00:00,6021.818540686567
